Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式10の解に対するt_U,式1の最適値,式10の最適値,式10の最適値とt_Lの積,式10の最適値とt_Uの積,式2の最適値,式20の最適値,式20のt,,,,,式(1)の最適値が式(10)の最適値のt_L倍より小さい,式(1)の最適値が式(10)の最適値のt_L倍より大きい
535,3,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.124338542,0.127192868,1.014686262,,,,,FALSE,535
536,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,536
536,2,0.94047619,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,536
536,3,0.952380952,1,1,0.285714286,0.298507463,0.298507463,0.298507463,0.047618947,0.079957089,1.006887669,,,,,536,FALSE
538,1,0.976190476,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,538
538,2,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,538
538,3,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,0.057894542,0.067418375,1.001254705,,,,,FALSE,538
539,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,539
539,2,0.96875,1,1,0.3125,0.318181818,0.318181818,0.318181818,,,,,,,,539,FALSE
539,3,0.96875,1,1,0.3125,0.318181818,0.318181818,0.318181818,0.083333233,0.060605929,1,,,,,539,FALSE
540,1,0.937037037,0.991666667,1.008474576,0.348148148,0.352941176,0.35,0.355932203,,,,,,,,540,FALSE
540,2,0.895454545,1,1,0.427272727,0.433656958,0.433656958,0.433656958,,,,,,,,540,FALSE
540,3,0.935019841,1,1,0.415674603,0.427974154,0.427974154,0.427974154,0.121692647,0.143014407,1,,,,,540,FALSE
541,1,0.888888889,1,1,0.388888889,0.389830508,0.389830508,0.389830508,,,,,,,,541,FALSE
541,2,0.98,1,1,0.28,0.285714286,0.285714286,0.285714286,,,,,,,,541,FALSE
541,3,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,0.066666609,0.137043185,0.986118216,,,,,FALSE,541
542,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,542
542,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,542
542,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0,0.007309833,1,,,,,FALSE,542
543,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,543
543,2,0.976190476,1,1,0.238095238,0.242424242,0.242424242,0.242424242,,,,,,,,543,FALSE
543,3,0.9625323,0.997222222,1.002793296,0.400516796,0.406685237,0.405555556,0.407821229,0.183746273,0.218977228,0.992481186,,,,,543,FALSE
544,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,544
544,2,0.945945946,1,1,0.378378378,0.383838384,0.383838384,0.383838384,,,,,,,,544,FALSE
544,3,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,0.046084322,0.1247085,0.993630584,,,,,FALSE,544
546,1,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,,,,,,,,FALSE,546
546,2,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,546
546,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.009008884,0.01591577,1,,,,,FALSE,546
547,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,547
547,2,0.976190476,1,1,0.238095238,0.242424242,0.242424242,0.242424242,,,,,,,,547,FALSE
547,3,0.934027778,0.996031746,1.004,0.340277778,0.342629482,0.341269841,0.344,0.011904562,0.060605965,0.999999994,,,,,547,FALSE
548,1,0.976190476,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,548
548,2,0.93,1,1,0.38,0.4,0.4,0.4,,,,,,,,548,FALSE
548,3,0.942857143,1,1,0.4,0.4,0.4,0.4,0.102856999,0.138095096,0.988235304,,,,,FALSE,548
549,1,0.976190476,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,,,,,,,,FALSE,549
549,2,0.931818182,1,1,0.318181818,0.333333333,0.333333333,0.333333333,,,,,,,,549,FALSE
549,3,0.952380952,0.952380952,1.052631579,0.285714286,0.3,0.285714286,0.315789474,0.051947818,0.142856851,1,,,,,FALSE,549
551,1,0.95,0.95,1.055555556,0.3,0.315789474,0.3,0.333333333,,,,,,,,FALSE,551
551,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,551
551,3,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.211110978,0.25462951,1.031026252,,,,,FALSE,551
552,1,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,,,,,,,,FALSE,552
552,2,0.91875,0.958333333,1.045454545,0.4125,0.434782609,0.416666667,0.454545455,,,,,,,,552,FALSE
552,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.02499974,0.041666572,1,,,,,FALSE,552
553,1,0.985294118,1,1,0.323529412,0.323529412,0.323529412,0.323529412,,,,,,,,FALSE,553
553,2,0.977777778,1,1,0.177777778,0.181818182,0.181818182,0.181818182,,,,,,,,553,FALSE
553,3,0.932098765,0.986111111,1.014285714,0.358024691,0.366197183,0.361111111,0.371428571,0.1132888,0.098038051,1,,,,,553,FALSE
554,1,0.941666667,0.990740741,1.009433962,0.35,0.355140187,0.351851852,0.358490566,,,,,,,,554,FALSE
554,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,554
554,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.031578467,0.035087214,1,,,,,FALSE,554
555,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,555
555,2,0.926666667,1,1,0.333333333,0.34375,0.34375,0.34375,,,,,,,,555,FALSE
555,3,0.955357143,1,1,0.375,0.375,0.375,0.375,0.014109233,0.06249976,0.99777279,,,,,FALSE,555
556,1,0.895061728,1,1,0.432098765,0.448087432,0.448087432,0.448087432,,,,,,,,556,FALSE
556,2,0.976190476,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,556
556,3,0.953703704,0.963414634,1.039473684,0.314814815,0.329113924,0.317073171,0.342105263,0.031745803,0.21894084,0.998260881,,,,,556,FALSE
557,1,0.934027778,0.996031746,1.004,0.340277778,0.342629482,0.341269841,0.344,,,,,,,,557,FALSE
557,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,557
557,3,0.948412698,0.996031746,1.004,0.341269841,0.342629482,0.341269841,0.344,0.048244654,0.052631127,1,,,,,FALSE,557
558,1,0.926190476,0.973809524,1.027638191,0.385714286,0.39608802,0.385714286,0.407035176,,,,,,,,FALSE,558
558,2,0.948051948,0.979166667,1.02173913,0.285714286,0.29787234,0.291666667,0.304347826,,,,,,,,558,FALSE
558,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.110389469,0.12499987,0.979591864,,,,,FALSE,558
559,1,0.888888889,1,1,0.388888889,0.389830508,0.389830508,0.389830508,,,,,,,,559,FALSE
559,2,0.976190476,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,559
559,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.033333233,0.128530853,0.991735562,,,,,FALSE,559
560,1,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,560
560,2,0.916666667,0.983333333,1.017241379,0.366666667,0.372881356,0.366666667,0.379310345,,,,,,,,FALSE,560
560,3,0.952380952,0.952380952,1.052631579,0.285714286,0.3,0.285714286,0.315789474,0.065933874,0.076922949,1,,,,,FALSE,560
561,1,0.952380952,0.952380952,1.052631579,0.285714286,0.3,0.285714286,0.315789474,,,,,,,,FALSE,561
561,2,0.935897436,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,561
561,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.047618994,0.146825254,0.99604742,,,,,FALSE,561
562,1,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,562
562,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,562
562,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.025640876,0.037392987,0.994158271,,,,,FALSE,562
564,1,0.916666667,1,1,0.401960784,0.408304498,0.408304498,0.408304498,,,,,,,,564,FALSE
564,2,1,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,564
564,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.047618908,0.059976642,1,,,,,FALSE,564
565,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,565
565,2,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,565
565,3,0.95212766,0.96875,1.033333333,0.35106383,0.365591398,0.354166667,0.377777778,0.072948281,0.095237935,1,,,,,565,FALSE
566,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,566
566,2,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,566
566,3,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,0.082417282,0.088369613,0.99839996,,,,,FALSE,566
567,1,0.913690476,0.972222222,1.029411765,0.386904762,0.4,0.388888889,0.411764706,,,,,,,,567,FALSE
567,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,567
567,3,0.930555556,0.986111111,1.014285714,0.361111111,0.366197183,0.361111111,0.371428571,0.126983747,0.222222138,1,,,,,FALSE,567
568,1,0.977272727,1,1,0.318181818,0.318181818,0.318181818,0.318181818,,,,,,,,FALSE,568
568,2,1,1,1,0.322344322,0.322344322,0.322344322,0.322344322,,,,,,,,FALSE,568
568,3,0.964285714,0.986111111,1.014285714,0.357142857,0.366197183,0.361111111,0.371428571,0.209289404,0.254245621,1,,,,,568,FALSE
569,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,569
569,2,0.945945946,1,1,0.378378378,0.383838384,0.383838384,0.383838384,,,,,,,,569,FALSE
569,3,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,0.117314755,0.166832979,0.994535536,,,,,FALSE,569
570,1,0.945945946,0.985294118,1.015151515,0.378378378,0.388059701,0.382352941,0.393939394,,,,,,,,570,FALSE
570,2,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,570
570,3,0.981481481,1,1,0.296296296,0.296296296,0.296296296,0.296296296,0.129937299,0.139852232,0.999037292,,,,,FALSE,570
572,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,572
572,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,572
572,3,0.976744186,1,1,0.325581395,0.325581395,0.325581395,0.325581395,0.28294565,0.293281549,1.009784747,,,,,FALSE,572
575,1,0.948412698,0.996031746,1.004,0.341269841,0.342629482,0.341269841,0.344,,,,,,,,FALSE,575
575,2,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,575
575,3,0.953846154,1,1,0.323076923,0.323076923,0.323076923,0.323076923,0.02564098,0.076922959,0.999999999,,,,,FALSE,575
578,1,0.95,1,1,0.233333333,0.242424242,0.242424242,0.242424242,,,,,,,,578,FALSE
578,2,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,578
578,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.022222095,0.060605921,1,,,,,FALSE,578
580,1,0.972222222,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,580
580,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,580
580,3,0.905797101,1,1,0.362318841,0.37593985,0.37593985,0.37593985,0.07246352,0.134550854,0.998932754,,,,,580,FALSE
581,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,581
581,2,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,581
581,3,0.976190476,1,1,0.19047619,0.19047619,0.19047619,0.19047619,0.071428485,0.138888698,0.988235311,,,,,FALSE,581
584,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,584
584,2,0.932432432,1,1,0.405405405,0.416666667,0.416666667,0.416666667,,,,,,,,584,FALSE
584,3,0.9,0.990909091,1.009259259,0.381818182,0.385321101,0.381818182,0.388888889,0.034397985,0.115740615,1.016470577,,,,,FALSE,584
587,1,0.944444444,0.944444444,1.0625,0.333333333,0.352941176,0.333333333,0.375,,,,,,,,FALSE,587
587,2,0.948717949,0.986111111,1.014285714,0.358974359,0.366197183,0.361111111,0.371428571,,,,,,,,587,FALSE
587,3,0.972222222,1,1,0.277777778,0.285714286,0.285714286,0.285714286,0.170940082,0.166666555,1,,,,,587,FALSE
588,1,0.928571429,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,588
588,2,0.964285714,0.986111111,1.014285714,0.357142857,0.366197183,0.361111111,0.371428571,,,,,,,,588,FALSE
588,3,0.931818182,1,1,0.318181818,0.333333333,0.333333333,0.333333333,0.051947579,0.066666429,0.999999997,,,,,588,FALSE
590,1,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,590
590,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,590
590,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.11111104,0.13055547,1.00981764,,,,,FALSE,590
592,1,0.966666667,1,1,0.266666667,0.266666667,0.266666667,0.266666667,,,,,,,,FALSE,592
592,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,592
592,3,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,0.071428526,0.13888879,0.988235301,,,,,FALSE,592
593,1,0.886363636,1,1,0.409090909,0.412698413,0.412698413,0.412698413,,,,,,,,593,FALSE
593,2,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,593
593,3,0.93,1,1,0.34,0.341085271,0.341085271,0.341085271,0.136129844,0.142857063,1,,,,,593,FALSE
594,1,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,,FALSE,594
594,2,0.910714286,0.918604651,1.097222222,0.392857143,0.430379747,0.395348837,0.472222222,,,,,,,,594,FALSE
594,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0,0.06746023,1,,,,,FALSE,594
596,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,596
596,2,0.922222222,0.977777778,1.023255814,0.377777778,0.386363636,0.377777778,0.395348837,,,,,,,,FALSE,596
596,3,0.95212766,0.96875,1.033333333,0.35106383,0.365591398,0.354166667,0.377777778,0.120567322,0.111111043,1,,,,,596,FALSE
597,1,0.972222222,0.972222222,1.029411765,0.277777778,0.285714286,0.277777778,0.294117647,,,,,,,,FALSE,597
597,2,0.935185185,0.935185185,1.074468085,0.351851852,0.376237624,0.351851852,0.404255319,,,,,,,,FALSE,597
597,3,0.972222222,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.166666602,0.144444377,1.016949136,,,,,FALSE,597
599,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,599
599,2,0.926587302,1,1,0.432539683,0.433222591,0.433222591,0.433222591,,,,,,,,599,FALSE
599,3,0.909090909,1,1,0.363636364,0.375,0.375,0.375,0.142857071,0.218894579,1,,,,,599,FALSE
601,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,601
601,2,0.916666667,0.972222222,1.029411765,0.388888889,0.4,0.388888889,0.411764706,,,,,,,,FALSE,601
601,3,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,0.009008877,0.027026894,1,,,,,FALSE,601
602,1,0.953333333,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,602
602,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,602
602,3,0.945945946,1,1,0.378378378,0.383838384,0.383838384,0.383838384,0.204203996,0.29671702,0.993103482,,,,,602,FALSE
603,1,0.982142857,1,1,0.321428571,0.321428571,0.321428571,0.321428571,,,,,,,,FALSE,603
603,2,0.946428571,1,1,0.392857143,0.392857143,0.392857143,0.392857143,,,,,,,,FALSE,603
603,3,0.94047619,0.988095238,1.012195122,0.30952381,0.313253012,0.30952381,0.317073171,0,0.107142761,1.000000009,,,,,FALSE,603
608,1,0.962962963,0.992063492,1.008064516,0.296296296,0.304,0.301587302,0.306451613,,,,,,,,608,FALSE
608,2,0.938271605,0.993055556,1.007042254,0.345679012,0.34965035,0.347222222,0.352112676,,,,,,,,608,FALSE
608,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.111110971,0.132616168,0.998211104,,,,,FALSE,608
611,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,611
611,2,0.957446809,1,1,0.340425532,0.341085271,0.341085271,0.341085271,,,,,,,,611,FALSE
611,3,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,0.116903942,0.126245357,1,,,,,FALSE,611
612,1,0.953703704,1,1,0.314814815,0.325581395,0.325581395,0.325581395,,,,,,,,612,FALSE
612,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,612
612,3,1,1,1,0.32183908,0.32183908,0.32183908,0.32183908,0.047455454,0.081908352,1.004252638,,,,,FALSE,612
614,1,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,614
614,2,0.957627119,1,1,0.288135593,0.3,0.3,0.3,,,,,,,,614,FALSE
614,3,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.080979243,0.122221146,0.983606598,,,,,FALSE,614
615,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,615
615,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,615
615,3,0.958333333,1,1,0.316666667,0.316666667,0.316666667,0.316666667,0.033333188,0.072222097,1,,,,,FALSE,615
616,1,0.928030303,0.970833333,1.030973451,0.386363636,0.403433476,0.391666667,0.415929204,,,,,,,,616,FALSE
616,2,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,616
616,3,0.955357143,1,1,0.375,0.375,0.375,0.375,0.056276986,0.071428503,0.988235308,,,,,FALSE,616
617,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,617
617,2,0.91991342,1,1,0.393939394,0.405498282,0.405498282,0.405498282,,,,,,,,617,FALSE
617,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.125541031,0.158934546,0.991735559,,,,,FALSE,617
618,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,618
618,2,0.932098765,0.986111111,1.014285714,0.358024691,0.366197183,0.361111111,0.371428571,,,,,,,,618,FALSE
618,3,0.933766234,1,1,0.366233766,0.371257485,0.371257485,0.371257485,0.088503978,0.093812267,1,,,,,618,FALSE
621,1,0.916666667,1,1,0.366666667,0.373333333,0.373333333,0.373333333,,,,,,,,621,FALSE
621,2,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,621
621,3,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,0.085714206,0.148571259,1,,,,,FALSE,621
622,1,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,622
622,2,1,1,1,0.32183908,0.32183908,0.32183908,0.32183908,,,,,,,,FALSE,622
622,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.046551389,0.065995879,1.003701349,,,,,FALSE,622
623,1,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,623
623,2,0.973484848,1,1,0.325757576,0.325757576,0.325757576,0.325757576,,,,,,,,FALSE,623
623,3,0.972222222,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.01515147,0.056818078,0.994350277,,,,,FALSE,623
624,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,624
624,2,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,624
624,3,0.936363636,0.972222222,1.029411765,0.272727273,0.285714286,0.277777778,0.294117647,0.078787835,0.083333254,1,,,,,624,FALSE
625,1,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,625
625,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,625
625,3,0.938383838,1,1,0.341414141,0.341414141,0.341414141,0.341414141,0.184149062,0.248173919,0.991525418,,,,,FALSE,625
628,1,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,628
628,2,0.95,1,1,0.3,0.307692308,0.307692308,0.307692308,,,,,,,,628,FALSE
628,3,0.953703704,0.963414634,1.039473684,0.314814815,0.329113924,0.317073171,0.342105263,0.124867552,0.18279267,0.996527781,,,,,628,FALSE
629,1,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,629
629,2,0.947368421,1,1,0.350877193,0.352941176,0.352941176,0.352941176,,,,,,,,629,FALSE
629,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.089473534,0.129411157,1,,,,,FALSE,629
631,1,0.916666667,0.961538462,1.041666667,0.375,0.4,0.384615385,0.416666667,,,,,,,,631,FALSE
631,2,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,,FALSE,631
631,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.089285651,0.162698303,0.976744197,,,,,FALSE,631
634,1,0.933766234,1,1,0.366233766,0.371257485,0.371257485,0.371257485,,,,,,,,634,FALSE
634,2,0.961538462,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,634
634,3,0.966666667,1,1,0.266666667,0.266666667,0.266666667,0.266666667,0.014429918,0.051896088,1.00000001,,,,,FALSE,634
636,1,0.952380952,0.979166667,1.02173913,0.285714286,0.29787234,0.291666667,0.304347826,,,,,,,,636,FALSE
636,2,0.919354839,0.935483871,1.074074074,0.35483871,0.379310345,0.35483871,0.407407407,,,,,,,,FALSE,636
636,3,1,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.163338366,0.213027356,0.985487345,,,,,FALSE,636
637,1,0.901785714,0.958333333,1.045454545,0.410714286,0.434782609,0.416666667,0.454545455,,,,,,,,637,FALSE
637,2,0.95,0.95,1.055555556,0.3,0.315789474,0.3,0.333333333,,,,,,,,FALSE,637
637,3,0.916666667,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,0.028571222,0.066666492,1,,,,,FALSE,637
640,1,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,640
640,2,0.976190476,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,640
640,3,0.976190476,1,1,0.285714286,0.285714286,0.285714286,0.285714286,0.109523703,0.142856953,1,,,,,FALSE,640
641,1,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,641
641,2,0.925,1,1,0.35,0.352941176,0.352941176,0.352941176,,,,,,,,641,FALSE
641,3,0.926315789,1,1,0.357894737,0.363636364,0.363636364,0.363636364,0.046783234,0.130124488,0.985074508,,,,,641,FALSE
644,1,0.937837838,0.976470588,1.024691358,0.394594595,0.409638554,0.4,0.419753086,,,,,,,,644,FALSE
644,2,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,644
644,3,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,0.065314899,0.122548741,0.991735618,,,,,FALSE,644
645,1,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,,FALSE,645
645,2,0.941176471,1,1,0.352941176,0.363636364,0.363636364,0.363636364,,,,,,,,645,FALSE
645,3,0.94047619,0.988095238,1.012195122,0.30952381,0.313253012,0.30952381,0.317073171,0.089635813,0.155844036,1,,,,,FALSE,645
646,1,0.961538462,1,1,0.307692308,0.307692308,0.307692308,0.307692308,,,,,,,,FALSE,646
646,2,0.972222222,0.972222222,1.029411765,0.277777778,0.285714286,0.277777778,0.294117647,,,,,,,,FALSE,646
646,3,0.946969697,0.991666667,1.008474576,0.348484848,0.352941176,0.35,0.355932203,0.09013157,0.108974245,1.012986992,,,,,646,FALSE
647,1,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,,FALSE,647
647,2,0.966666667,1,1,0.266666667,0.266666667,0.266666667,0.266666667,,,,,,,,FALSE,647
647,3,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,0.144143809,0.148133763,0.987983969,,,,,FALSE,647
650,1,0.964285714,0.986111111,1.014285714,0.357142857,0.366197183,0.361111111,0.371428571,,,,,,,,650,FALSE
650,2,0.955128205,0.975,1.026315789,0.346153846,0.358974359,0.35,0.368421053,,,,,,,,650,FALSE
650,3,0.964285714,1,1,0.357142857,0.357142857,0.357142857,0.357142857,0.021977853,0.03508736,1,,,,,FALSE,650
651,1,0.94047619,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,651
651,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,651
651,3,0.936170213,1,1,0.382978723,0.390243902,0.390243902,0.390243902,0.090678615,0.184088132,0.988235314,,,,,651,FALSE
653,1,0.936170213,1,1,0.382978723,0.390243902,0.390243902,0.390243902,,,,,,,,653,FALSE
653,2,0.895454545,1,1,0.427272727,0.433656958,0.433656958,0.433656958,,,,,,,,653,FALSE
653,3,0.935897436,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.051756066,0.276698842,1,,,,,FALSE,653
654,1,0.942857143,1,1,0.342857143,0.352941176,0.352941176,0.352941176,,,,,,,,654,FALSE
654,2,0.975,0.975,1.026315789,0.25,0.256410256,0.25,0.263157895,,,,,,,,FALSE,654
654,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.114285628,0.166339437,0.999183736,,,,,FALSE,654
655,1,0.895454545,1,1,0.427272727,0.433656958,0.433656958,0.433656958,,,,,,,,655,FALSE
655,2,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,655
655,3,0.96875,1,1,0.3125,0.318181818,0.318181818,0.318181818,0.193180898,0.207928623,0.995934541,,,,,655,FALSE
656,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,656
656,2,0.953846154,1,1,0.323076923,0.323076923,0.323076923,0.323076923,,,,,,,,FALSE,656
656,3,0.952380952,0.979166667,1.02173913,0.285714286,0.29787234,0.291666667,0.304347826,0.069596702,0.217390493,1,,,,,656,FALSE
662,1,0.922222222,0.977777778,1.023255814,0.377777778,0.386363636,0.377777778,0.395348837,,,,,,,,FALSE,662
662,2,1,1,1,0.322344322,0.322344322,0.322344322,0.322344322,,,,,,,,FALSE,662
662,3,0.985294118,1,1,0.323529412,0.323529412,0.323529412,0.323529412,0.145226144,0.148889235,0.978700875,,,,,FALSE,662
