Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式10の解に対するt_U,式1の最適値,式10の最適値,式10の最適値とt_Lの積,式10の最適値とt_Uの積,式2の最適値,式20の最適値,式20のt,,,,,式(1)の最適値が式(10)の最適値のt_L倍より小さい,式(1)の最適値が式(10)の最適値のt_L倍より大きい
626,2,1,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,626
626,3,1,1,1,0.218181818,0.218181818,0.218181818,0.218181818,0.496703146,0.534562008,1.019011299,,,,,FALSE,626
627,1,0.920042644,0.983516484,1.017045455,0.33901919,0.346368715,0.340659341,0.352272727,,,,,,,,627,FALSE
627,2,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,,,,,,,,FALSE,627
627,3,0.981481481,1,1,0.185185185,0.186046512,0.186046512,0.186046512,0.463808083,0.623151032,0.997202305,,,,,627,FALSE
628,1,0.988095238,0.988095238,1.012195122,0.30952381,0.313253012,0.30952381,0.317073171,,,,,,,,FALSE,628
628,2,1,1,1,0.078431373,0.078431373,0.078431373,0.078431373,,,,,,,,FALSE,628
628,3,1,1,1,0.273809524,0.273809524,0.273809524,0.273809524,0.514705478,0.520512946,1.014380268,,,,,FALSE,628
629,1,0.9375,1,1,0.347222222,0.349206349,0.349206349,0.349206349,,,,,,,,629,FALSE
629,2,1,1,1,0.241758242,0.241758242,0.241758242,0.241758242,,,,,,,,FALSE,629
629,3,0.982608696,0.982608696,1.018018018,0.295652174,0.300884956,0.295652174,0.306306306,0.567305062,0.614558708,0.944975648,,,,,FALSE,629
630,1,0.974576271,1,1,0.355932203,0.362416107,0.362416107,0.362416107,,,,,,,,630,FALSE
630,2,1,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,630
630,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.667792815,0.691681206,0.997592266,,,,,FALSE,630
633,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,633
633,2,1,1,1,0.218181818,0.218181818,0.218181818,0.218181818,,,,,,,,FALSE,633
633,3,0.979591837,1,1,0.244897959,0.244897959,0.244897959,0.244897959,0.438582675,0.449343294,0.999396497,,,,,FALSE,633
637,1,0.988888889,0.988888889,1.011363636,0.288888889,0.292134831,0.288888889,0.295454545,,,,,,,,FALSE,637
637,2,0.942105263,1,1,0.326315789,0.342857143,0.342857143,0.342857143,,,,,,,,637,FALSE
637,3,0.993333333,0.993333333,1.006756757,0.28,0.281879195,0.28,0.283783784,0.583625555,0.651994554,1.014227957,,,,,FALSE,637
638,1,0.96,1,1,0.32,0.32,0.32,0.32,,,,,,,,FALSE,638
638,2,0.983333333,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,638
638,3,1,1,1,0.324675325,0.324675325,0.324675325,0.324675325,0.70181801,0.715237839,0.969203673,,,,,FALSE,638
639,1,0.962962963,0.993421053,1.006666667,0.222222222,0.225165563,0.223684211,0.226666667,,,,,,,,639,FALSE
639,2,1,1,1,0.310344828,0.310344828,0.310344828,0.310344828,,,,,,,,FALSE,639
639,3,0.96875,1,1,0.2125,0.2125,0.2125,0.2125,0.554373871,0.593250638,0.949585575,,,,,FALSE,639
640,1,1,1,1,0.181818182,0.181818182,0.181818182,0.181818182,,,,,,,,FALSE,640
640,2,1,1,1,0.169934641,0.169934641,0.169934641,0.169934641,,,,,,,,FALSE,640
640,3,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,0.661318458,0.669500234,1.030424347,,,,,640,FALSE
641,1,0.941176471,0.983870968,1.016666667,0.352941176,0.360655738,0.35483871,0.366666667,,,,,,,,641,FALSE
641,2,1,1,1,0.169934641,0.169934641,0.169934641,0.169934641,,,,,,,,FALSE,641
641,3,0.992307692,0.992307692,1.0078125,0.323076923,0.325581395,0.323076923,0.328125,0.664151574,0.736258851,0.979001791,,,,,FALSE,641
642,1,0.970588235,1,1,0.341176471,0.346666667,0.346666667,0.346666667,,,,,,,,642,FALSE
642,2,0.987804878,1,1,0.317073171,0.32,0.32,0.32,,,,,,,,642,FALSE
642,3,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,0.643041505,0.671372457,0.989138893,,,,,FALSE,642
645,1,0.990909091,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,645
645,2,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,645
645,3,1,1,1,0.233766234,0.233766234,0.233766234,0.233766234,0.575502865,0.584593748,0.960181933,,,,,FALSE,645
647,1,0.920042644,0.983516484,1.017045455,0.33901919,0.346368715,0.340659341,0.352272727,,,,,,,,647,FALSE
647,2,1,1,1,0.208955224,0.208955224,0.208955224,0.208955224,,,,,,,,FALSE,647
647,3,0.988095238,1,1,0.261904762,0.261904762,0.261904762,0.261904762,0.502483817,0.611092534,1.00080708,,,,,FALSE,647
648,1,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,648
648,2,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,648
648,3,0.959459459,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.512824526,0.56708674,0.976410299,,,,,FALSE,648
649,1,0.971544715,1,1,0.349593496,0.35862069,0.35862069,0.35862069,,,,,,,,649,FALSE
649,2,1,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,649
649,3,1,1,1,0.205128205,0.205128205,0.205128205,0.205128205,0.415298503,0.45650936,1.020775537,,,,,FALSE,649
656,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,656
656,2,0.993333333,0.993333333,1.006756757,0.28,0.281879195,0.28,0.283783784,,,,,,,,FALSE,656
656,3,1,1,1,0.187192118,0.187192118,0.187192118,0.187192118,0.621481093,0.621481585,0.990670312,,,,,FALSE,656
657,1,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,657
657,2,0.930769231,0.9625,1.040540541,0.323076923,0.337662338,0.325,0.351351351,,,,,,,,657,FALSE
657,3,0.96969697,1,1,0.303030303,0.307692308,0.307692308,0.307692308,0.540702949,0.637576499,0.990399369,,,,,657,FALSE
661,1,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,661
661,2,1,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,661
661,3,0.958333333,0.958333333,1.045454545,0.333333333,0.347826087,0.333333333,0.363636364,0.561666569,0.561666612,1.059135042,,,,,FALSE,661
664,1,0.987179487,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,664
664,2,0.980769231,1,1,0.192307692,0.192307692,0.192307692,0.192307692,,,,,,,,FALSE,664
664,3,0.982608696,0.982608696,1.018018018,0.382608696,0.389380531,0.382608696,0.396396396,0.643812628,0.656873394,0.984019618,,,,,FALSE,664
666,1,0.990909091,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,666
666,2,0.971428571,1,1,0.228571429,0.228571429,0.228571429,0.228571429,,,,,,,,FALSE,666
666,3,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,0.545861936,0.576801517,0.958986106,,,,,FALSE,666
667,1,0.966666667,0.994736842,1.005319149,0.214814815,0.222222222,0.221052632,0.223404255,,,,,,,,667,FALSE
667,2,0.955357143,0.955357143,1.049019608,0.339285714,0.355140187,0.339285714,0.37254902,,,,,,,,FALSE,667
667,3,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,0.604030399,0.623580475,1.010619818,,,,,667,FALSE
668,1,0.965,0.989473684,1.010752688,0.23,0.234042553,0.231578947,0.23655914,,,,,,,,668,FALSE
668,2,1,1,1,0.17989418,0.17989418,0.17989418,0.17989418,,,,,,,,FALSE,668
668,3,1,1,1,0.264550265,0.264550265,0.264550265,0.264550265,0.52989409,0.569367758,0.997029202,,,,,FALSE,668
669,1,0.9625,1,1,0.225,0.225,0.225,0.225,,,,,,,,FALSE,669
669,2,0.971428571,1,1,0.228571429,0.228571429,0.228571429,0.228571429,,,,,,,,FALSE,669
669,3,0.966666667,1,1,0.220512821,0.220512821,0.220512821,0.220512821,0.355952358,0.362912013,1.005293462,,,,,FALSE,669
671,1,0.94047619,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,671
671,2,0.959459459,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,671
671,3,0.969135802,1,1,0.209876543,0.210526316,0.210526316,0.210526316,0.532627836,0.626603164,0.937898638,,,,,671,FALSE
672,1,0.984848485,1,1,0.212121212,0.212121212,0.212121212,0.212121212,,,,,,,,FALSE,672
672,2,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,672
672,3,1,1,1,0.279569892,0.279569892,0.279569892,0.279569892,0.623289171,0.648289121,0.932076023,,,,,FALSE,672
673,1,0.97826087,0.97826087,1.022727273,0.304347826,0.311111111,0.304347826,0.318181818,,,,,,,,FALSE,673
673,2,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,673,FALSE
673,3,1,1,1,0.269230769,0.269230769,0.269230769,0.269230769,0.813113381,0.828670968,0.969491535,,,,,FALSE,673
674,1,0.981481481,1,1,0.185185185,0.186046512,0.186046512,0.186046512,,,,,,,,674,FALSE
674,2,0.99382716,1,1,0.160493827,0.161290323,0.161290323,0.161290323,,,,,,,,674,FALSE
674,3,0.922885572,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,0.367003281,0.467366593,1.014073769,,,,,FALSE,674
675,1,0.9625,0.9625,1.040540541,0.325,0.337662338,0.325,0.351351351,,,,,,,,FALSE,675
675,2,0.972527473,1,1,0.208791209,0.212624585,0.212624585,0.212624585,,,,,,,,675,FALSE
675,3,0.981481481,0.981481481,1.019230769,0.185185185,0.188679245,0.185185185,0.192307692,0.496184212,0.543772677,0.947910522,,,,,FALSE,675
676,1,1,1,1,0.383141762,0.383141762,0.383141762,0.383141762,,,,,,,,FALSE,676
676,2,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,676
676,3,0.987804878,1,1,0.317073171,0.32,0.32,0.32,0.601204638,0.635943196,0.96624998,,,,,676,FALSE
677,1,0.96969697,1,1,0.303030303,0.307692308,0.307692308,0.307692308,,,,,,,,677,FALSE
677,2,0.941176471,0.983870968,1.016666667,0.352941176,0.360655738,0.35483871,0.366666667,,,,,,,,677,FALSE
677,3,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.528936017,0.674358352,0.927467476,,,,,FALSE,677
678,1,1,1,1,0.253846154,0.253846154,0.253846154,0.253846154,,,,,,,,FALSE,678
678,2,0.95,1,1,0.4,0.407407407,0.407407407,0.407407407,,,,,,,,678,FALSE
678,3,0.971428571,1,1,0.207142857,0.207142857,0.207142857,0.207142857,0.584065874,0.634065893,0.963699419,,,,,FALSE,678
679,1,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,,,,,,,,679,FALSE
679,2,0.916393443,1,1,0.363934426,0.370786517,0.370786517,0.370786517,,,,,,,,679,FALSE
679,3,0.993333333,0.993333333,1.006756757,0.28,0.281879195,0.28,0.283783784,0.589135166,0.634831297,0.978587221,,,,,FALSE,679
685,1,0.979166667,1,1,0.208333333,0.208333333,0.208333333,0.208333333,,,,,,,,FALSE,685
685,2,1,1,1,0.181818182,0.181818182,0.181818182,0.181818182,,,,,,,,FALSE,685
685,3,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,0.582250996,0.614989059,0.985468628,,,,,FALSE,685
687,1,0.980952381,0.980952381,1.01980198,0.323809524,0.330097087,0.323809524,0.336633663,,,,,,,,FALSE,687
687,2,0.981818182,1,1,0.218181818,0.219354839,0.219354839,0.219354839,,,,,,,,687,FALSE
687,3,1,1,1,0.242424242,0.242424242,0.242424242,0.242424242,0.5649342,0.57067446,1.013674068,,,,,FALSE,687
691,1,0.984848485,1,1,0.212121212,0.212121212,0.212121212,0.212121212,,,,,,,,FALSE,691
691,2,0.97826087,1,1,0.173913043,0.173913043,0.173913043,0.173913043,,,,,,,,FALSE,691
691,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.478731362,0.493882863,0.977912775,,,,,FALSE,691
693,1,1,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,693
693,2,0.96969697,1,1,0.303030303,0.307692308,0.307692308,0.307692308,,,,,,,,693,FALSE
693,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.620490489,0.778998398,0.974202764,,,,,FALSE,693
694,1,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,694
694,2,0.986111111,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,694
694,3,1,1,1,0.088888889,0.088888889,0.088888889,0.088888889,0.58111098,0.594444264,1.005586647,,,,,FALSE,694
695,1,1,1,1,0.311111111,0.311111111,0.311111111,0.311111111,,,,,,,,FALSE,695
695,2,0.980769231,1,1,0.192307692,0.192307692,0.192307692,0.192307692,,,,,,,,FALSE,695
695,3,0.9875,1,1,0.175,0.175,0.175,0.175,0.538888674,0.55811956,0.95666395,,,,,FALSE,695
696,1,0.946969697,1,1,0.287878788,0.287878788,0.287878788,0.287878788,,,,,,,,FALSE,696
696,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,696
696,3,0.97515528,0.97515528,1.026143791,0.310559006,0.318471338,0.310559006,0.326797386,0.619706239,0.684428219,0.984981986,,,,,FALSE,696
697,1,0.971544715,1,1,0.349593496,0.35862069,0.35862069,0.35862069,,,,,,,,697,FALSE
697,2,1,1,1,0.045454545,0.045454545,0.045454545,0.045454545,,,,,,,,FALSE,697
697,3,1,1,1,0.211538462,0.211538462,0.211538462,0.211538462,0.515584841,0.533246762,0.99339161,,,,,FALSE,697
698,1,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,,,,,,,,698,FALSE
698,2,0.9875,1,1,0.175,0.175,0.175,0.175,,,,,,,,FALSE,698
698,3,0.972222222,1,1,0.203703704,0.208333333,0.208333333,0.208333333,0.416938917,0.483332889,0.989847691,,,,,698,FALSE
700,1,1,1,1,0.178571429,0.178571429,0.178571429,0.178571429,,,,,,,,FALSE,700
700,2,1,1,1,0.218390805,0.218390805,0.218390805,0.218390805,,,,,,,,FALSE,700
700,3,0.942307692,0.982758621,1.017857143,0.307692308,0.315789474,0.310344828,0.321428571,0.430481545,0.462643451,1.029585841,,,,,700,FALSE
702,1,1,1,1,0.169934641,0.169934641,0.169934641,0.169934641,,,,,,,,FALSE,702
702,2,0.982142857,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,702
702,3,1,1,1,0.279569892,0.279569892,0.279569892,0.279569892,0.629416152,0.647273276,0.9762111,,,,,FALSE,702
705,1,0.985714286,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,705
705,2,0.981481481,0.981481481,1.019230769,0.259259259,0.264150943,0.259259259,0.269230769,,,,,,,,FALSE,705
705,3,1,1,1,0.229166667,0.229166667,0.229166667,0.229166667,0.590409962,0.600799572,0.97971302,,,,,FALSE,705
708,1,0.956521739,0.956521739,1.047619048,0.260869565,0.272727273,0.260869565,0.285714286,,,,,,,,FALSE,708
708,2,0.927536232,1,1,0.31884058,0.338983051,0.338983051,0.338983051,,,,,,,,708,FALSE
708,3,0.952380952,1,1,0.285714286,0.285714286,0.285714286,0.285714286,0.498964743,0.618240334,0.984896607,,,,,FALSE,708
709,1,0.9625,0.9625,1.040540541,0.325,0.337662338,0.325,0.351351351,,,,,,,,FALSE,709
709,2,1,1,1,0.253968254,0.253968254,0.253968254,0.253968254,,,,,,,,FALSE,709
709,3,0.971544715,1,1,0.349593496,0.35862069,0.35862069,0.35862069,0.612611133,0.645579921,0.984633528,,,,,709,FALSE
710,1,1,1,1,0.267558528,0.267558528,0.267558528,0.267558528,,,,,,,,FALSE,710
710,2,1,1,1,0.186666667,0.186666667,0.186666667,0.186666667,,,,,,,,FALSE,710
710,3,0.956521739,1,1,0.347826087,0.347826087,0.347826087,0.347826087,0.451326619,0.472196171,1.030631721,,,,,FALSE,710
712,1,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,712
712,2,0.977272727,1,1,0.227272727,0.228571429,0.228571429,0.228571429,,,,,,,,712,FALSE
712,3,0.985714286,1,1,0.2,0.2,0.2,0.2,0.429870078,0.462337533,1.017173102,,,,,FALSE,712
713,1,0.974074074,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,713
713,2,1,1,1,-2.22E-16,0,0,0,,,,,,,,FALSE,713
713,3,1,1,1,0.208955224,0.208955224,0.208955224,0.208955224,0.447761012,0.481788882,0.989147889,,,,,FALSE,713
716,1,0.979166667,1,1,0.208333333,0.208333333,0.208333333,0.208333333,,,,,,,,FALSE,716
716,2,0.965,1,1,0.23,0.232258065,0.232258065,0.232258065,,,,,,,,716,FALSE
716,3,1,1,1,0.208955224,0.208955224,0.208955224,0.208955224,0.449999942,0.495161228,0.988741557,,,,,FALSE,716
717,1,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,717
717,2,1,1,1,0.242424242,0.242424242,0.242424242,0.242424242,,,,,,,,FALSE,717
717,3,0.914035088,0.993333333,1.006756757,0.38245614,0.416107383,0.413333333,0.418918919,0.57270366,0.675237417,0.992225633,,,,,717,FALSE
718,1,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,718
718,2,0.985294118,0.985294118,1.015151515,0.323529412,0.328358209,0.323529412,0.333333333,,,,,,,,FALSE,718
718,3,1,1,1,0.178571429,0.178571429,0.178571429,0.178571429,0.522057435,0.52205858,1.003690046,,,,,FALSE,718
720,1,0.966386555,0.986842105,1.013513514,0.235294118,0.24,0.236842105,0.243243243,,,,,,,,720,FALSE
720,2,1,1,1,0.178571429,0.178571429,0.178571429,0.178571429,,,,,,,,FALSE,720
720,3,0.96875,1,1,0.2125,0.2125,0.2125,0.2125,0.425630125,0.465272304,1.005552385,,,,,FALSE,720
722,1,1,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,722
722,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,722
722,3,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,0.540079317,0.554365023,1.05638232,,,,,FALSE,722
724,1,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,724,FALSE
724,2,0.916666667,0.966666667,1.035714286,0.333333333,0.344827586,0.333333333,0.357142857,,,,,,,,FALSE,724
724,3,0.96969697,1,1,0.303030303,0.307692308,0.307692308,0.307692308,0.488215117,0.602563807,0.974130235,,,,,724,FALSE
727,1,0.96875,1,1,0.2125,0.2125,0.2125,0.2125,,,,,,,,FALSE,727
727,2,0.992307692,1,1,0.169230769,0.169230769,0.169230769,0.169230769,,,,,,,,FALSE,727
727,3,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,0.303159307,0.320947702,0.992197342,,,,,FALSE,727
729,1,0.935028249,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,729
729,2,1,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,729
729,3,1,1,1,0.153153153,0.153153153,0.153153153,0.153153153,0.470720693,0.499999976,0.96837513,,,,,FALSE,729
730,1,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,730
730,2,0.989130435,0.989130435,1.011111111,0.282608696,0.285714286,0.282608696,0.288888889,,,,,,,,FALSE,730
730,3,0.962962963,0.993421053,1.006666667,0.222222222,0.225165563,0.223684211,0.226666667,0.451851782,0.486841989,0.973942762,,,,,730,FALSE
731,1,0.981481481,1,1,0.185185185,0.186046512,0.186046512,0.186046512,,,,,,,,731,FALSE
731,2,1,1,1,0.269230769,0.269230769,0.269230769,0.269230769,,,,,,,,FALSE,731
731,3,0.965,1,1,0.23,0.232258065,0.232258065,0.232258065,0.613304719,0.652576413,0.981257096,,,,,731,FALSE
733,1,1,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,733
733,2,0.956790123,0.986842105,1.013513514,0.234567901,0.24,0.236842105,0.243243243,,,,,,,,733,FALSE
733,3,0.982142857,1,1,0.25,0.25,0.25,0.25,0.503747734,0.565789329,0.990689064,,,,,FALSE,733
734,1,0.960869565,0.985714286,1.014705882,0.252173913,0.260869565,0.257142857,0.264705882,,,,,,,,734,FALSE
734,2,0.979166667,1,1,0.208333333,0.208333333,0.208333333,0.208333333,,,,,,,,FALSE,734
734,3,0.97515528,0.97515528,1.026143791,0.310559006,0.318471338,0.310559006,0.326797386,0.544254529,0.579036861,0.99636429,,,,,FALSE,734
736,1,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,,,,,,,,FALSE,736
736,2,1,1,1,0.17989418,0.17989418,0.17989418,0.17989418,,,,,,,,FALSE,736
736,3,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,0.441058091,0.455343815,0.991449432,,,,,FALSE,736
738,1,1,1,1,0.28,0.28,0.28,0.28,,,,,,,,FALSE,738
738,2,0.963157895,1,1,0.284210526,0.290909091,0.290909091,0.290909091,,,,,,,,738,FALSE
738,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.546115202,0.600540968,1.018799335,,,,,FALSE,738
745,1,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,745
745,2,0.932954545,1,1,0.338636364,0.347826087,0.347826087,0.347826087,,,,,,,,745,FALSE
745,3,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,0.559090132,0.592391137,0.969952613,,,,,FALSE,745
746,1,1,1,1,0.047619048,0.047619048,0.047619048,0.047619048,,,,,,,,FALSE,746
746,2,0.971544715,1,1,0.349593496,0.35862069,0.35862069,0.35862069,,,,,,,,746,FALSE
746,3,0.982142857,1,1,0.25,0.25,0.25,0.25,0.603367997,0.624917636,0.965383255,,,,,FALSE,746
749,1,0.983516484,1,1,0.340659341,0.340909091,0.340909091,0.340909091,,,,,,,,749,FALSE
749,2,1,1,1,0.153846154,0.153846154,0.153846154,0.153846154,,,,,,,,FALSE,749
749,3,0.975,1,1,0.2,0.2,0.2,0.2,0.456043121,0.491783104,0.95404888,,,,,FALSE,749
751,1,0.958536585,1,1,0.375609756,0.391489362,0.391489362,0.391489362,,,,,,,,751,FALSE
751,2,0.987804878,1,1,0.317073171,0.32,0.32,0.32,,,,,,,,751,FALSE
751,3,0.922885572,0.966666667,1.035714286,0.333333333,0.344827586,0.333333333,0.357142857,0.543793109,0.626807614,0.976927845,,,,,FALSE,751
752,1,0.954545455,1,1,0.272727273,0.272727273,0.272727273,0.272727273,,,,,,,,FALSE,752
752,2,0.942307692,0.982758621,1.017857143,0.307692308,0.315789474,0.310344828,0.321428571,,,,,,,,752,FALSE
752,3,0.97826087,1,1,0.304347826,0.307692308,0.307692308,0.307692308,0.54801309,0.689560011,0.963774231,,,,,752,FALSE
753,1,1,1,1,0.347826087,0.347826087,0.347826087,0.347826087,,,,,,,,FALSE,753
753,2,0.914035088,0.993333333,1.006756757,0.38245614,0.416107383,0.413333333,0.418918919,,,,,,,,753,FALSE
753,3,1,1,1,0.186666667,0.186666667,0.186666667,0.186666667,0.610648264,0.688115287,1.02282857,,,,,FALSE,753
754,1,1,1,1,0.191570881,0.191570881,0.191570881,0.191570881,,,,,,,,FALSE,754
754,2,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,754
754,3,0.987179487,1,1,0.179487179,0.179487179,0.179487179,0.179487179,0.419618194,0.421828599,0.992963501,,,,,FALSE,754
755,1,0.963157895,1,1,0.284210526,0.290909091,0.290909091,0.290909091,,,,,,,,755,FALSE
755,2,1,1,1,0.153846154,0.153846154,0.153846154,0.153846154,,,,,,,,FALSE,755
755,3,0.992307692,1,1,0.169230769,0.169230769,0.169230769,0.169230769,0.316599162,0.38374105,1.003420845,,,,,FALSE,755
761,1,0.938271605,1,1,0.271604938,0.285714286,0.285714286,0.285714286,,,,,,,,761,FALSE
761,2,1,1,1,0.17989418,0.17989418,0.17989418,0.17989418,,,,,,,,FALSE,761
761,3,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,0.578794409,0.638094919,0.974652027,,,,,761,FALSE
762,1,0.979166667,1,1,0.208333333,0.208333333,0.208333333,0.208333333,,,,,,,,FALSE,762
762,2,0.902298851,0.987179487,1.013157895,0.333333333,0.337662338,0.333333333,0.342105263,,,,,,,,FALSE,762
762,3,0.988888889,0.988888889,1.011363636,0.288888889,0.292134831,0.288888889,0.295454545,0.399999963,0.610897115,0.990790741,,,,,FALSE,762
763,1,0.926470588,0.972972973,1.028571429,0.323529412,0.333333333,0.324324324,0.342857143,,,,,,,,763,FALSE
763,2,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,,,,,,,,763,FALSE
763,3,0.956521739,1,1,0.304347826,0.310344828,0.310344828,0.310344828,0.508439071,0.55718641,0.999931889,,,,,763,FALSE
765,1,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,765
765,2,0.974358974,1,1,0.205128205,0.205128205,0.205128205,0.205128205,,,,,,,,FALSE,765
765,3,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,0.456410219,0.47282044,0.982085062,,,,,FALSE,765
766,1,1,1,1,0.260869565,0.260869565,0.260869565,0.260869565,,,,,,,,FALSE,766
766,2,1,1,1,0.192592593,0.192592593,0.192592593,0.192592593,,,,,,,,FALSE,766
766,3,1,1,1,0.184615385,0.184615385,0.184615385,0.184615385,0.479870817,0.47987103,0.958105893,,,,,FALSE,766
767,1,1,1,1,0.051948052,0.051948052,0.051948052,0.051948052,,,,,,,,FALSE,767
767,2,1,1,1,0.264705882,0.264705882,0.264705882,0.264705882,,,,,,,,FALSE,767
767,3,0.977272727,1,1,0.227272727,0.228571429,0.228571429,0.228571429,0.562834191,0.579717269,0.979185754,,,,,767,FALSE
768,1,0.9625,1,1,0.225,0.225,0.225,0.225,,,,,,,,FALSE,768
768,2,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,768
768,3,1,1,1,0.145299145,0.145299145,0.145299145,0.145299145,0.556787276,0.583993157,0.992004513,,,,,FALSE,768
770,1,0.930693069,1,1,0.336633663,0.35862069,0.35862069,0.35862069,,,,,,,,770,FALSE
770,2,0.979166667,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,770
770,3,0.958333333,0.994047619,1.006024096,0.297619048,0.299401198,0.297619048,0.301204819,0.55053616,0.627380659,0.977783081,,,,,FALSE,770
771,1,0.938271605,1,1,0.271604938,0.285714286,0.285714286,0.285714286,,,,,,,,771,FALSE
771,2,1,1,1,0.186666667,0.186666667,0.186666667,0.186666667,,,,,,,,FALSE,771
771,3,1,1,1,0.148148148,0.148148148,0.148148148,0.148148148,0.455308592,0.528042038,1.013622339,,,,,FALSE,771
772,1,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,772,FALSE
772,2,1,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,772
772,3,1,1,1,0.051948052,0.051948052,0.051948052,0.051948052,0.402597373,0.495941366,0.915985186,,,,,FALSE,772
774,1,0.97826087,1,1,0.173913043,0.173913043,0.173913043,0.173913043,,,,,,,,FALSE,774
774,2,0.985714286,0.985714286,1.014705882,0.295238095,0.299516908,0.295238095,0.303921569,,,,,,,,FALSE,774
