Trial,PCM,t_L,t_U
49,1,1.0,1.0000000000000002
49,2,0.9999999999999996,1.0000000000000004
49,3,1.0000000000000002,1.0000000000000002
50,1,1.0000000000000002,1.0000000000000002
50,2,1.0000000000000002,1.0000000000000004
50,3,1.0000000000000002,1.0000000000000002
51,1,1.0000000000000004,1.0000000000000002
51,2,1.0000000000000002,0.9999999999999998
51,3,0.9999999999999996,1.0000000000000004
52,1,0.9857142857142859,1.0147058823529411
52,2,0.9999999999999998,1.0000000000000002
52,3,1.0000000000000002,0.9999999999999998
53,1,1.0000000000000002,0.9999999999999998
53,2,1.0,1.0000000000000009
53,3,1.0000000000000002,0.9999999999999996
54,1,1.0,1.0
54,2,1.0,1.0000000000000002
54,3,1.0,1.0
55,1,0.9999999999999998,1.0000000000000002
55,2,1.0000000000000002,1.0000000000000002
55,3,1.0000000000000004,1.0000000000000002
56,1,1.0,1.0
56,2,0.9999999999999998,1.0000000000000002
56,3,0.9736842105263163,1.0277777777777777
57,1,0.9928571428571424,1.0072463768115947
57,2,0.958333333333335,1.0454545454545447
57,3,1.0,1.0000000000000004
58,1,0.9777777777777761,1.0232558139534902
58,2,0.979166666666667,1.0217391304347825
58,3,1.0,1.0000000000000002
59,1,1.0,1.0000000000000002
59,2,0.9687499999999998,1.0333333333333332
59,3,1.0000000000000002,1.0000000000000002
60,1,0.9868421052631586,1.013513513513513
60,2,0.9775510204081623,1.023504273504275
60,3,1.0000000000000004,1.0000000000000002
61,1,1.0000000000000002,1.0
61,2,1.0,1.0000000000000004
61,3,1.0,1.0
62,1,0.9999999999999998,1.0000000000000002
62,2,0.9916666666666669,1.008474576271186
62,3,0.9375000000000006,1.0714285714285712
63,1,1.0,1.0000000000000004
63,2,1.0000000000000002,1.0
63,3,0.9300000000000006,1.0813953488372086
64,1,0.9791666666666667,1.0217391304347834
64,2,0.9999999999999998,1.0000000000000002
64,3,1.0,1.0
65,1,1.0,1.0000000000000004
65,2,1.0,0.9999999999999998
65,3,1.0,1.0
66,1,1.0,0.9999999999999998
66,2,1.0000000000000002,1.0
66,3,1.0,0.9999999999999998
67,1,0.9722222222222228,1.0294117647058822
67,2,1.0000000000000002,1.0
67,3,0.9999999999999996,1.0000000000000004
68,1,1.0,1.0000000000000016
68,2,1.0,1.0
68,3,0.9722222222222225,1.029411764705884
69,1,1.0,0.9999999999999998
69,2,0.9999999999999996,1.0000000000000004
69,3,1.0000000000000004,0.9999999999999996
70,1,0.9999999999999996,1.0000000000000007
70,2,0.9523809523809521,1.0526315789473688
70,3,0.9999999999999998,1.0000000000000002
71,1,0.9500000000000003,1.0555555555555551
71,2,1.0,1.0000000000000004
71,3,1.0000000000000004,0.9999999999999996
72,1,0.9868421052631572,1.013513513513514
72,2,1.0000000000000002,1.0
72,3,0.9999999999999998,1.0000000000000002
73,1,0.9928571428571424,1.0072463768115947
73,2,1.0,1.0000000000000004
73,3,1.0000000000000002,0.9999999999999998
74,1,1.0,1.0000000000000002
74,2,0.9999999999999998,1.0
74,3,1.0000000000000004,0.9999999999999996
75,1,0.9895833333333335,1.01063829787234
75,2,1.0000000000000002,0.9999999999999998
75,3,0.96969696969697,1.032258064516129
